symbol,companyName,sector,industry,exchangeMarket
TRVN,"Trevena, Inc.",Health Care,Major Pharmaceuticals,NASDAQ
TCBK,TriCo Bancshares,Finance,Major Banks,NASDAQ
TRIL,Trillium Therapeutics Inc.,Health Care,Major Pharmaceuticals,NASDAQ
TRS,TriMas Corporation,Capital Goods,Industrial Specialties,NASDAQ
TRMB,Trimble Navigation Limited,Capital Goods,Industrial Machinery/Components,NASDAQ
TRIB,Trinity Biotech plc,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,NASDAQ
TRIP,"TripAdvisor, Inc.",Technology,"Computer Software: Programming, Data Processing",NASDAQ
TSC,"TriState Capital Holdings, Inc.",Finance,Major Banks,NASDAQ
TBK,"Triumph Bancorp, Inc.",Finance,Major Banks,NASDAQ
TRNC,"tronc, Inc.",Consumer Services,Newspapers/Magazines,NASDAQ
TROV,"TrovaGene, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NASDAQ
TROVU,"TrovaGene, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NASDAQ
TROVW,"TrovaGene, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NASDAQ
TRUE,"TrueCar, Inc.",Technology,"Computer Software: Programming, Data Processing",NASDAQ
THST,"Truett-Hurst, Inc.",Consumer Non-Durables,Beverages (Production/Distribution),NASDAQ
TRUP,"Trupanion, Inc.",Health Care,Medical Specialities,NASDAQ
TRST,TrustCo Bank Corp NY,Finance,Major Banks,NASDAQ
TRMK,Trustmark Corporation,Finance,Major Banks,NASDAQ
TSRI,"TSR, Inc.",Technology,EDP Services,NASDAQ
TTMI,"TTM Technologies, Inc.",Technology,Electrical Products,NASDAQ
TUBE,"TubeMogul, Inc.",Technology,Computer Software: Prepackaged Software,NASDAQ
TCX,Tucows Inc.,Technology,EDP Services,NASDAQ
TUES,Tuesday Morning Corp.,Consumer Services,Department/Specialty Retail Stores,NASDAQ
TOUR,Tuniu Corporation,Consumer Services,Transportation Services,NASDAQ
HEAR,Turtle Beach Corporation,Consumer Durables,Telecommunications Equipment,NASDAQ
TUTI,Tuttle Tactical Management Multi-Strategy Income ETF,null,null,NASDAQ
TUTT,Tuttle Tactical Management U.S. Core ETF,null,null,NASDAQ
FOX,"Twenty-First Century Fox, Inc.",Consumer Services,Television Services,NASDAQ
FOXA,"Twenty-First Century Fox, Inc.",Consumer Services,Television Services,NASDAQ
TWIN,"Twin Disc, Incorporated",Technology,Industrial Machinery/Components,NASDAQ
TRCB,Two River Bancorp,Finance,Major Banks,NASDAQ
USCR,"U S Concrete, Inc.",Capital Goods,Building Materials,NASDAQ
PRTS,"U.S. Auto Parts Network, Inc.",Consumer Services,Other Specialty Stores,NASDAQ
USEG,U.S. Energy Corp.,Energy,Oil & Gas Production,NASDAQ
GROW,"U.S. Global Investors, Inc.",Finance,Investment Managers,NASDAQ
UBNT,"Ubiquiti Networks, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment,NASDAQ
UFPT,"UFP Technologies, Inc.",Capital Goods,Containers/Packaging,NASDAQ
ULTA,"Ulta Salon, Cosmetics & Fragrance, Inc.",Consumer Services,Other Specialty Stores,NASDAQ
UCTT,"Ultra Clean Holdings, Inc.",Technology,Semiconductors,NASDAQ
RARE,Ultragenyx Pharmaceutical Inc.,Health Care,Major Pharmaceuticals,NASDAQ
ULBI,Ultralife Corporation,Miscellaneous,Industrial Machinery/Components,NASDAQ
ULTR,Ultrapetrol (Bahamas) Limited,Transportation,Marine Transportation,NASDAQ
UTEK,"Ultratech, Inc.",Technology,Industrial Machinery/Components,NASDAQ
UMBF,UMB Financial Corporation,Finance,Major Banks,NASDAQ
UMPQ,Umpqua Holdings Corporation,Finance,Savings Institutions,NASDAQ
UNAM,Unico American Corporation,Finance,Property-Casualty Insurers,NASDAQ
UNIS,Unilife Corporation,Health Care,Medical/Dental Instruments,NASDAQ
UBSH,Union Bankshares Corporation,Finance,Major Banks,NASDAQ
UNB,"Union Bankshares, Inc.",Finance,Major Banks,NASDAQ
UNXL,"Uni-Pixel, Inc.",Capital Goods,Industrial Machinery/Components,NASDAQ
QURE,uniQure N.V.,Health Care,Major Pharmaceuticals,NASDAQ
UBCP,"United Bancorp, Inc.",Finance,Major Banks,NASDAQ
UBOH,"United Bancshares, Inc.",Finance,Major Banks,NASDAQ
UBSI,"United Bankshares, Inc.",Finance,Major Banks,NASDAQ
UCBA,United Community Bancorp,Finance,Savings Institutions,NASDAQ
UCBI,"United Community Banks, Inc.",Finance,Major Banks,NASDAQ
UCFC,United Community Financial Corp.,Finance,Banks,NASDAQ
UDF,United Development Funding IV,Consumer Services,Real Estate Investment Trusts,NASDAQ
UBNK,"United Financial Bancorp, Inc.",Finance,Banks,NASDAQ
UFCS,"United Fire Group, Inc",Finance,Property-Casualty Insurers,NASDAQ
UIHC,United Insurance Holdings Corp.,Finance,Property-Casualty Insurers,NASDAQ
UNFI,"United Natural Foods, Inc.",Consumer Non-Durables,Food Distributors,NASDAQ
UBFO,United Security Bancshares,Finance,Major Banks,NASDAQ
USBI,"United Security Bancshares, Inc.",Finance,Major Banks,NASDAQ
USLM,"United States Lime & Minerals, Inc.",Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),NASDAQ
UTHR,United Therapeutics Corporation,Health Care,Major Pharmaceuticals,NASDAQ
UG,"United-Guardian, Inc.",Consumer Non-Durables,Package Goods/Cosmetics,NASDAQ
UNTY,"Unity Bancorp, Inc.",Finance,Major Banks,NASDAQ
OLED,Universal Display Corporation,Capital Goods,Electrical Products,NASDAQ
UEIC,Universal Electronics Inc.,Consumer Non-Durables,Consumer Electronics/Appliances,NASDAQ
UFPI,"Universal Forest Products, Inc.",Basic Industries,Forest Products,NASDAQ
ULH,"Universal Logistics Holdings, Inc.",Transportation,Trucking Freight/Courier Services,NASDAQ
USAP,"Universal Stainless & Alloy Products, Inc.",Basic Industries,Steel/Iron Ore,NASDAQ
UVSP,Univest Corporation of Pennsylvania,Finance,Major Banks,NASDAQ
UPLD,"Upland Software, Inc.",Technology,Computer Software: Prepackaged Software,NASDAQ
URRE,"Uranium Resources, Inc.",Basic Industries,Precious Metals,NASDAQ
URBN,"Urban Outfitters, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores,NASDAQ
ECOL,"US Ecology, Inc.",Public Utilities,Environmental Services,NASDAQ
USAT,"USA Technologies, Inc.",Miscellaneous,Office Equipment/Supplies/Services,NASDAQ
USATP,"USA Technologies, Inc.",Miscellaneous,Office Equipment/Supplies/Services,NASDAQ
USAK,"USA Truck, Inc.",Transportation,Trucking Freight/Courier Services,NASDAQ
USMD,"USMD Holdings, Inc.",Health Care,Hospital/Nursing Management,NASDAQ
UTMD,"Utah Medical Products, Inc.",Health Care,Medical/Dental Instruments,NASDAQ
UTSI,UTStarcom Holdings Corp,Consumer Durables,Telecommunications Equipment,NASDAQ
VALX,Validea Market Legends ETF,null,null,NASDAQ
VALU,"Value Line, Inc.",Finance,Investment Managers,NASDAQ
VNDA,Vanda Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,NASDAQ
BBH,VanEck Vectors Biotech ETF,null,null,NASDAQ
GNRX,VanEck Vectors Generic Drugs ETF,null,null,NASDAQ
PPH,VanEck Vectors Pharmaceutical ETF,null,null,NASDAQ
VWOB,Vanguard Emerging Markets Government Bond ETF,null,null,NASDAQ
VNQI,Vanguard Global ex-U.S. Real Estate ETF,null,null,NASDAQ
VGIT,Vanguard Intermediate -Term Government Bond ETF,null,null,NASDAQ
VCIT,Vanguard Intermediate-Term Corporate Bond ETF,null,null,NASDAQ
VIGI,Vanguard International Dividend Appreciation ETF,null,null,NASDAQ
VYMI,Vanguard International High Dividend Yield ETF,null,null,NASDAQ
VCLT,Vanguard Long-Term Corporate Bond ETF,null,null,NASDAQ
VGLT,Vanguard Long-Term Government Bond ETF,null,null,NASDAQ
VMBS,Vanguard Mortgage-Backed Securities ETF,null,null,NASDAQ
VNR,Vanguard Natural Resources LLC,Energy,Oil & Gas Production,NASDAQ
VNRAP,Vanguard Natural Resources LLC,Energy,Oil & Gas Production,NASDAQ
VNRBP,Vanguard Natural Resources LLC,Energy,Oil & Gas Production,NASDAQ
VNRCP,Vanguard Natural Resources LLC,Energy,Oil & Gas Production,NASDAQ
VONE,Vanguard Russell 1000 ETF,null,null,NASDAQ
VONG,Vanguard Russell 1000 Growth ETF,null,null,NASDAQ
VONV,Vanguard Russell 1000 Value ETF,null,null,NASDAQ
VTWO,Vanguard Russell 2000 ETF,null,null,NASDAQ
VTWG,Vanguard Russell 2000 Growth ETF,null,null,NASDAQ
VTWV,Vanguard Russell 2000 Value ETF,null,null,NASDAQ
VTHR,Vanguard Russell 3000 ETF,null,null,NASDAQ
VCSH,Vanguard Short-Term Corporate Bond ETF,null,null,NASDAQ
VGSH,Vanguard Short-Term Government ETF,null,null,NASDAQ
VTIP,Vanguard Short-Term Inflation-Protected Securities Index Fund,null,null,NASDAQ
BNDX,Vanguard Total International Bond ETF,null,null,NASDAQ
VXUS,Vanguard Total International Stock ETF,null,null,NASDAQ
VRNS,"Varonis Systems, Inc.",Technology,Computer Software: Prepackaged Software,NASDAQ
VDSI,"VASCO Data Security International, Inc.",Technology,EDP Services,NASDAQ
VBLT,Vascular Biogenics Ltd.,Health Care,Major Pharmaceuticals,NASDAQ
VASC,"Vascular Solutions, Inc.",Health Care,Medical/Dental Instruments,NASDAQ
VBIV,"VBI Vaccines, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NASDAQ
WOOF,VCA Inc. ,Consumer Non-Durables,Farming/Seeds/Milling,NASDAQ
VECO,Veeco Instruments Inc.,Technology,Industrial Machinery/Components,NASDAQ
APPY,"Venaxis, Inc.",Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,NASDAQ
VRA,"Vera Bradley, Inc.",Consumer Non-Durables,Apparel,NASDAQ
VCYT,"Veracyte, Inc.",Health Care,Medical Specialities,NASDAQ
VSTM,"Verastem, Inc.",Health Care,Major Pharmaceuticals,NASDAQ
VCEL,Vericel Corporation,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NASDAQ
VRNT,Verint Systems Inc.,Technology,EDP Services,NASDAQ
VRSN,"VeriSign, Inc.",Technology,EDP Services,NASDAQ
VRSK,"Verisk Analytics, Inc.",Technology,EDP Services,NASDAQ
VBTX,"Veritex Holdings, Inc.",Finance,Major Banks,NASDAQ
VRML,"Vermillion, Inc.",Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,NASDAQ
VSAR,"Versartis, Inc.",Health Care,Major Pharmaceuticals,NASDAQ
VTNR,"Vertex Energy, Inc",Energy,Integrated oil Companies,NASDAQ
VRTX,Vertex Pharmaceuticals Incorporated,Health Care,Major Pharmaceuticals,NASDAQ
VRTB,"Vestin Realty Mortgage II, Inc.",Consumer Services,Real Estate Investment Trusts,NASDAQ
VIA,Viacom Inc.,Consumer Services,Television Services,NASDAQ
VIAB,Viacom Inc.,Consumer Services,Television Services,NASDAQ
VSAT,"ViaSat, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment,NASDAQ
VIAV,Viavi Solutions Inc.,Technology,Semiconductors,NASDAQ
VICL,Vical Incorporated,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NASDAQ
VICR,Vicor Corporation,Capital Goods,Industrial Machinery/Components,NASDAQ
CIZ,Victory CEMP Developed Enhanced Volatility Wtd Index ETF,null,null,NASDAQ
CEZ,Victory CEMP Emerging Market Volatility Wtd Index ETF,null,null,NASDAQ
CID,Victory CEMP International High Div Volatility Wtd Index ETF,null,null,NASDAQ
CIL,Victory CEMP International Volatility Wtd Index ETF,null,null,NASDAQ
CFO,Victory CEMP US 500 Enhanced Volatility Wtd Index ETF,null,null,NASDAQ
CFA,Victory CEMP US 500 Volatility Wtd Index ETF,null,null,NASDAQ
CSF,Victory CEMP US Discovery Enhanced Volatility Wtd Index ETF,null,null,NASDAQ
CDC,Victory CEMP US EQ Income Enhanced Volatility Wtd Index ETF,null,null,NASDAQ
CDL,Victory CEMP US Large Cap High Div Volatility Wtd Index ETF,null,null,NASDAQ
CSB,Victory CEMP US Small Cap High Div Volatility Wtd Index ETF,null,null,NASDAQ
CSA,Victory CEMP US Small Cap Volatility Wtd Index ETF,null,null,NASDAQ
VBND,Vident Core U.S. Bond Strategy Fund,null,null,NASDAQ
VUSE,Vident Core US Equity ETF,null,null,NASDAQ
VIDI,Vident International Equity Fund,null,null,NASDAQ
VDTH,Videocon d2h Limited,Consumer Services,Television Services,NASDAQ
VRAY,"ViewRay, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,NASDAQ
VKTX,"Viking Therapeutics, Inc.",Health Care,Major Pharmaceuticals,NASDAQ
VKTXW,"Viking Therapeutics, Inc.",Health Care,Major Pharmaceuticals,NASDAQ
VBFC,Village Bank and Trust Financial Corp.,Finance,Major Banks,NASDAQ
VLGEA,"Village Super Market, Inc.",Consumer Services,Food Chains,NASDAQ
VIP,VimpelCom Ltd.,Public Utilities,Telecommunications Equipment,NASDAQ
VNOM,Viper Energy Partners LP,Energy,Oil & Gas Production,NASDAQ
VIRC,Virco Manufacturing Corporation,Consumer Durables,Industrial Specialties,NASDAQ
VA,Virgin America Inc.,Transportation,Air Freight/Delivery Services,NASDAQ
VIRT,"Virtu Financial, Inc.",Finance,Investment Bankers/Brokers/Service,NASDAQ
VRTS,"Virtus Investment Partners, Inc.",Finance,Investment Managers,NASDAQ
VRTU,Virtusa Corporation,Technology,EDP Services,NASDAQ
VISN,"VisionChina Media, Inc.",Technology,Advertising,NASDAQ
VTGN,"VistaGen Therapeutics, Inc.",Health Care,Major Pharmaceuticals,NASDAQ
VTAE,"Vitae Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,NASDAQ
VTL,"Vital Therapies, Inc.",Health Care,Major Pharmaceuticals,NASDAQ
VIVE,"Viveve Medical, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,NASDAQ
VVUS,"VIVUS, Inc.",Health Care,Major Pharmaceuticals,NASDAQ
VOD,Vodafone Group Plc,Public Utilities,Telecommunications Equipment,NASDAQ
VLTC,Voltari Corporation,Miscellaneous,Business Services,NASDAQ
VOXX,VOXX International Corporation,Consumer Non-Durables,Electronic Components,NASDAQ
VYGR,"Voyager Therapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NASDAQ
VSEC,VSE Corporation,Consumer Services,Military/Government/Technical,NASDAQ
VTVT,vTv Therapeutics Inc.,Health Care,Major Pharmaceuticals,NASDAQ
VUZI,Vuzix Corporation,Technology,Radio And Television Broadcasting And Communications Equipment,NASDAQ
VWR,VWR Corporation,Consumer Durables,Diversified Electronic Products,NASDAQ
WGBS,"WaferGen Bio-systems, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments,NASDAQ
WBA,"Walgreens Boots Alliance, Inc.",Health Care,Medical/Nursing Services,NASDAQ
WAFD,"Washington Federal, Inc.",Finance,Major Banks,NASDAQ
WAFDW,"Washington Federal, Inc.",Finance,Major Banks,NASDAQ
WASH,"Washington Trust Bancorp, Inc.",Finance,Major Banks,NASDAQ
WFBI,WashingtonFirst Bankshares Inc,Finance,Major Banks,NASDAQ
WSBF,"Waterstone Financial, Inc.",Finance,Savings Institutions,NASDAQ
WVE,WAVE Life Sciences Ltd.,Health Care,Major Pharmaceuticals,NASDAQ
WAYN,Wayne Savings Bancshares Inc.,Finance,Savings Institutions,NASDAQ
WSTG,"Wayside Technology Group, Inc.",Technology,Retail: Computer Software & Peripheral Equipment,NASDAQ
WCFB,"WCF Bancorp, Inc.",Finance,Major Banks,NASDAQ
WDFC,WD-40 Company,Basic Industries,Major Chemicals,NASDAQ
FLAG,WeatherStorm Forensic Accounting Long Short ETF,null,null,NASDAQ
WEB,"Web.com Group, Inc.",Technology,Computer Software: Prepackaged Software,NASDAQ
WBMD,WebMD Health Corp,Miscellaneous,Business Services,NASDAQ
WB,Weibo Corporation,Technology,"Computer Software: Programming, Data Processing",NASDAQ
WEBK,"Wellesley Bancorp, Inc.",Finance,Banks,NASDAQ
WEN,Wendy&#39;s Company (The),Consumer Services,Restaurants,NASDAQ
WERN,"Werner Enterprises, Inc.",Transportation,Trucking Freight/Courier Services,NASDAQ
WSBC,"WesBanco, Inc.",Finance,Major Banks,NASDAQ
WTBA,West Bancorporation,Finance,Major Banks,NASDAQ
WSTC,West Corporation,Miscellaneous,Business Services,NASDAQ
WMAR,"West Marine, Inc.",Consumer Durables,Automotive Aftermarket,NASDAQ
WABC,Westamerica Bancorporation,Finance,Major Banks,NASDAQ
WBB,"Westbury Bancorp, Inc.",Finance,Major Banks,NASDAQ
WSTL,"Westell Technologies, Inc.",Public Utilities,Telecommunications Equipment,NASDAQ
WDC,Western Digital Corporation,Technology,Electronic Components,NASDAQ
WFD,"Westfield Financial, Inc.",Finance,Savings Institutions,NASDAQ
WLB,Westmoreland Coal Company,Energy,Coal Mining,NASDAQ
WPRT,Westport Fuel Systems Inc,Energy,Industrial Machinery/Components,NASDAQ
WEYS,"Weyco Group, Inc.",Consumer Non-Durables,Apparel,NASDAQ
WHLR,"Wheeler Real Estate Investment Trust, Inc.",Consumer Services,Real Estate Investment Trusts,NASDAQ
WHLRP,"Wheeler Real Estate Investment Trust, Inc.",Consumer Services,Real Estate Investment Trusts,NASDAQ
WHLRW,"Wheeler Real Estate Investment Trust, Inc.",Consumer Services,Real Estate Investment Trusts,NASDAQ
WHF,"WhiteHorse Finance, Inc.",null,null,NASDAQ
WHFBL,"WhiteHorse Finance, Inc.",null,null,NASDAQ
WFM,"Whole Foods Market, Inc.",Consumer Services,Food Chains,NASDAQ
WILN,Wi-Lan Inc,Miscellaneous,Multi-Sector Companies,NASDAQ
WHLM,"Wilhelmina International, Inc.",Consumer Services,Professional Services,NASDAQ
WVVI,"Willamette Valley Vineyards, Inc.",Consumer Non-Durables,Beverages (Production/Distribution),NASDAQ
WVVIP,"Willamette Valley Vineyards, Inc.",Consumer Non-Durables,Beverages (Production/Distribution),NASDAQ
WLDN,"Willdan Group, Inc.",Consumer Services,Military/Government/Technical,NASDAQ
WLFC,Willis Lease Finance Corporation,Consumer Durables,Industrial Specialties,NASDAQ
WLTW,Willis Towers Watson Public Limited Company,Finance,Specialty Insurers,NASDAQ
WIN,"Windstream Holdings, Inc.",Public Utilities,Telecommunications Equipment,NASDAQ
WINT,"Windtree Therapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NASDAQ
WING,Wingstop Inc.,Consumer Services,Restaurants,NASDAQ
WINA,Winmark Corporation,Consumer Services,Other Specialty Stores,NASDAQ
WINS,Wins Finance Holdings Inc.,Finance,Finance: Consumer Services,NASDAQ
WTFC,Wintrust Financial Corporation,Finance,Major Banks,NASDAQ
WTFCM,Wintrust Financial Corporation,Finance,Major Banks,NASDAQ
WTFCW,Wintrust Financial Corporation,Finance,Major Banks,NASDAQ
AGND,WisdomTree Barclays U.S. Aggregate Bond Negative Duration Fund,null,null,NASDAQ
AGZD,WisdomTree Barclays U.S. Aggregate Bond Zero Duration Fund,null,null,NASDAQ
HYND,WisdomTree BofA Merrill Lynch High Yield Bond Negative Duratio,null,null,NASDAQ
HYZD,WisdomTree BofA Merrill Lynch High Yield Bond Zero Duration Fu,null,null,NASDAQ
CXSE,WisdomTree China ex-State-Owned Enterprises Fund,null,null,NASDAQ
EMCG,WisdomTree Emerging Markets Consumer Growth Fund,null,null,NASDAQ
EMCB,WisdomTree Emerging Markets Corporate Bond Fund,null,null,NASDAQ
DGRE,WisdomTree Emerging Markets Quality Dividend Growth Fund,null,null,NASDAQ
DXGE,WisdomTree Germany Hedged Equity Fund,null,null,NASDAQ
WETF,"WisdomTree Investments, Inc.",Finance,Investment Bankers/Brokers/Service,NASDAQ
DXJS,WisdomTree Japan Hedged SmallCap Equity Fund,null,null,NASDAQ
JGBB,WisdomTree Japan Interest Rate Strategy Fund,null,null,NASDAQ
DXKW,WisdomTree Korea Hedged Equity Fund,null,null,NASDAQ
GULF,WisdomTree Middle East Dividend Fund,null,null,NASDAQ
CRDT,WisdomTree Strategic Corporate Bond Fund,null,null,NASDAQ
DGRW,WisdomTree U.S. Quality Dividend Growth Fund,null,null,NASDAQ
DGRS,WisdomTree U.S. SmallCap Quality Dividend Growth Fund,null,null,NASDAQ
DXPS,WisdomTree United Kingdom Hedged Equity Fund,null,null,NASDAQ
UBND,WisdomTree Western Asset Unconstrained Bond Fund,null,null,NASDAQ
WIX,Wix.com Ltd.,Technology,"Computer Software: Programming, Data Processing",NASDAQ
WMIH,WMIH Corp.,Finance,Finance: Consumer Services,NASDAQ
WBKC,"Wolverine Bancorp, Inc.",Finance,Banks,NASDAQ
WWD,"Woodward, Inc.",Energy,Industrial Machinery/Components,NASDAQ
WKHS,"Workhorse Group, Inc.",Capital Goods,Auto Manufacturing,NASDAQ
WRLD,World Acceptance Corporation,Finance,Finance: Consumer Services,NASDAQ
JMU,Wowo Limited,Technology,EDP Services,NASDAQ
WPCS,WPCS International Incorporated,Consumer Services,Telecommunications Equipment,NASDAQ
WPPGY,WPP plc,Technology,Advertising,NASDAQ
WMGI,Wright Medical Group N.V.,Health Care,Industrial Specialties,NASDAQ
WMGIZ,Wright Medical Group N.V.,Health Care,Industrial Specialties,NASDAQ
WSFS,WSFS Financial Corporation,Finance,Major Banks,NASDAQ
WSFSL,WSFS Financial Corporation,Finance,Major Banks,NASDAQ
WSCI,WSI Industries Inc.,Technology,Industrial Machinery/Components,NASDAQ
WVFC,WVS Financial Corp.,Finance,Banks,NASDAQ
WYNN,"Wynn Resorts, Limited",Consumer Services,Hotels/Resorts,NASDAQ
XBIT,XBiotech Inc.,Health Care,Major Pharmaceuticals,NASDAQ
XELB,"Xcel Brands, Inc",Miscellaneous,Multi-Sector Companies,NASDAQ
XCRA,Xcerra Corporation,Capital Goods,Electrical Products,NASDAQ
XNCR,"Xencor, Inc.",Health Care,Major Pharmaceuticals,NASDAQ
XBKS,"Xenith Bankshares, Inc.",Finance,Major Banks,NASDAQ
XENE,Xenon Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,NASDAQ
XGTI,"XG Technology, Inc",Consumer Durables,Telecommunications Equipment,NASDAQ
XGTIW,"XG Technology, Inc",Consumer Durables,Telecommunications Equipment,NASDAQ
